URL,FinalStatusCode,StatusLabel,RedirectChain,ResponseTimeMs,Notes,CheckedAt
https://findlayedu.wpenginepowered.com/admissions-aid/financial-aid/summer/,200,OK,200,701,,2026-05-08T07:45:57.573Z
https://findlayedu.wpenginepowered.com/academics/health-professions/,200,OK,200,383,,2026-05-08T07:45:59.075Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-human-performance/exercise-science/,200,OK,200,288,,2026-05-08T07:46:00.260Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-human-performance/strength-conditioning/,200,OK,200,361,,2026-05-08T07:46:01.349Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-human-performance/wellness-exercise-promotion/,200,OK,200,297,,2026-05-08T07:46:02.512Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-informatics-ma/,200,OK,200,353,,2026-05-08T07:46:03.611Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-informatics-ma/accreditation/,200,OK,200,324,,2026-05-08T07:46:04.765Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-informatics-ma/on-campus-health-informatics/,200,OK,200,297,,2026-05-08T07:46:05.890Z
https://findlayedu.wpenginepowered.com/academics/health-professions/health-studies/,200,OK,200,281,,2026-05-08T07:46:06.988Z
https://findlayedu.wpenginepowered.com/academics/health-professions/medical-laboratory-science/,200,OK,200,286,,2026-05-08T07:46:08.072Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nuclear-medicine/,200,OK,200,282,,2026-05-08T07:46:09.160Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nuclear-medicine/accreditation/,200,OK,200,374,,2026-05-08T07:46:10.244Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nuclear-medicine/heoa-compliance/,200,OK,200,326,,2026-05-08T07:46:11.419Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nuclear-medicine/nuclear-medicine-technology/,200,OK,200,277,,2026-05-08T07:46:12.545Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nursing/,200,OK,200,313,,2026-05-08T07:46:13.623Z
https://findlayedu.wpenginepowered.com/academics/health-professions/nursing/accreditation-approval/,200,OK,200,398,,2026-05-08T07:46:14.737Z
https://findlayedu.wpenginepowered.com/academics/health-professions/occupational-therapy/,200,OK,200,278,,2026-05-08T07:46:15.937Z
https://findlayedu.wpenginepowered.com/academics/health-professions/occupational-therapy/doctor-of-occupational-therapy/,200,OK,200,361,,2026-05-08T07:46:17.016Z
https://findlayedu.wpenginepowered.com/academics/health-professions/occupational-therapy/weekend-masters-program/,200,OK,200,276,,2026-05-08T07:46:18.179Z
https://findlayedu.wpenginepowered.com/academics/health-professions/occupational-therapy/weekend-program/,200,OK,200,281,,2026-05-08T07:46:19.257Z
https://findlayedu.wpenginepowered.com/academics/health-professions/pediatric-healthcare-series/,200,OK,200,356,,2026-05-08T07:46:20.339Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/,200,OK,200,283,,2026-05-08T07:46:21.497Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/accreditation/,200,OK,200,276,,2026-05-08T07:46:22.581Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/bridge-program/,200,OK,200,352,,2026-05-08T07:46:23.658Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/early-assurance/,200,OK,200,274,,2026-05-08T07:46:24.812Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/junior-admit/,200,OK,200,295,,2026-05-08T07:46:25.888Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/traditional-program/,200,OK,200,276,,2026-05-08T07:46:26.985Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physical-therapy/weekend-pta-to-dpt-bridge-program/,200,OK,200,386,,2026-05-08T07:46:28.062Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physician-assistant-ma/,200,OK,200,277,,2026-05-08T07:46:29.248Z
https://findlayedu.wpenginepowered.com/academics/health-professions/physician-assistant-ma/accreditation/,200,OK,200,387,,2026-05-08T07:46:30.326Z
https://findlayedu.wpenginepowered.com/academics/health-professions/social-work/,200,OK,200,282,,2026-05-08T07:46:31.514Z
https://findlayedu.wpenginepowered.com/academics/health-professions/social-work/accreditation/,200,OK,200,297,,2026-05-08T07:46:32.597Z
https://findlayedu.wpenginepowered.com/academics/health-professions/sonography/,200,OK,200,276,,2026-05-08T07:46:33.694Z
https://findlayedu.wpenginepowered.com/academics/health-professions/sonography/accreditationapprovals/,200,OK,200,288,,2026-05-08T07:46:34.772Z
https://findlayedu.wpenginepowered.com/academics/health-professions/sonography/diagnostic-medical-sonography/,200,OK,200,359,,2026-05-08T07:46:35.861Z
https://findlayedu.wpenginepowered.com/academics/health-professions/sonography/echocardiography/,200,OK,200,279,,2026-05-08T07:46:37.022Z
https://findlayedu.wpenginepowered.com/academics/honors/,200,OK,200,273,,2026-05-08T07:46:38.103Z
https://findlayedu.wpenginepowered.com/academics/honors/honors-benefits/,200,OK,200,317,,2026-05-08T07:46:39.180Z
https://findlayedu.wpenginepowered.com/academics/honors/honors-program-degree-plan/,200,OK,200,302,,2026-05-08T07:46:40.299Z
https://findlayedu.wpenginepowered.com/academics/programs/,200,OK,200,346,,2026-05-08T07:46:41.402Z
https://findlayedu.wpenginepowered.com/academics/programs/associate/,200,OK,200,326,,2026-05-08T07:46:42.549Z
https://findlayedu.wpenginepowered.com/academics/programs/graduate/,200,OK,200,328,,2026-05-08T07:46:43.675Z
https://findlayedu.wpenginepowered.com/academics/undergraduate/minors/,200,OK,200,322,,2026-05-08T07:46:44.805Z
https://findlayedu.wpenginepowered.com/academics/programs/undergraduate/,200,OK,200,326,,2026-05-08T07:46:45.928Z
https://findlayedu.wpenginepowered.com/about/offices/academic-affairs/,200,OK,200,335,,2026-05-08T07:46:47.055Z
https://findlayedu.wpenginepowered.com/campus-life/academic-support/,200,OK,200,315,,2026-05-08T07:46:48.191Z
https://findlayedu.wpenginepowered.com/campus-life/academic-support/tutoring-faq/,200,OK,200,419,,2026-05-08T07:46:49.309Z
https://findlayedu.wpenginepowered.com/about/offices/center-teaching-excellence/,200,OK,200,285,,2026-05-08T07:46:50.530Z
https://findlayedu.wpenginepowered.com/about/offices/center-teaching-excellence/cte-events/,200,OK,200,397,,2026-05-08T07:46:51.616Z
https://findlayedu.wpenginepowered.com/about/offices/center-teaching-excellence/programs/,200,OK,200,403,,2026-05-08T07:46:52.813Z
https://findlayedu.wpenginepowered.com/about/offices/commencement/,200,OK,200,280,,2026-05-08T07:46:54.018Z
https://findlayedu.wpenginepowered.com/about/offices/final-exam-schedules/,200,OK,200,398,,2026-05-08T07:46:55.099Z
https://findlayedu.wpenginepowered.com/academics/symposium/founder-award/,200,OK,200,275,,2026-05-08T07:46:56.298Z
https://findlayedu.wpenginepowered.com/academics/study-abroad/scholarships/,200,OK,200,297,,2026-05-08T07:46:57.373Z
https://findlayedu.wpenginepowered.com/academics/academic-experience/study-abroad/,200,OK,301→200,1094,,2026-05-08T07:46:58.470Z
https://findlayedu.wpenginepowered.com/academics/symposium/oral-presentation/,200,OK,200,325,,2026-05-08T07:47:00.367Z
https://findlayedu.wpenginepowered.com/academics/symposium/performance-demonstration/,200,OK,200,326,,2026-05-08T07:47:01.493Z
https://findlayedu.wpenginepowered.com/academics/symposium/poster-presentation/,200,OK,200,275,,2026-05-08T07:47:02.620Z
https://findlayedu.wpenginepowered.com/academics/symposium/posterdesignprinting/,200,OK,200,284,,2026-05-08T07:47:03.697Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/,200,OK,200,287,,2026-05-08T07:47:04.782Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/advising-information/,200,OK,200,402,,2026-05-08T07:47:05.871Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/ap-clep-proficiency-examinations-international-baccalaureate/,200,OK,200,403,,2026-05-08T07:47:07.074Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/class-roster/,200,OK,200,400,,2026-05-08T07:47:08.277Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/completion-graduation-and-transfer-out-rates/,200,OK,200,286,,2026-05-08T07:47:09.479Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/completion-graduation-and-transfer-rates-student-athletes/,200,OK,200,282,,2026-05-08T07:47:10.567Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/course-combination-form/,200,OK,200,402,,2026-05-08T07:47:11.650Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/diploma-replacement/,200,OK,200,402,,2026-05-08T07:47:12.853Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/eligibility-information/,200,OK,200,461,,2026-05-08T07:47:14.057Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/faculty-evaluations-policy/,200,OK,200,425,,2026-05-08T07:47:15.320Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/frequently-asked-questions/,200,OK,200,385,,2026-05-08T07:47:16.547Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/loan-deferment/,200,OK,200,468,,2026-05-08T07:47:17.734Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/majors-minors-degrees/,200,OK,200,415,,2026-05-08T07:47:19.004Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/registration-procedure/,200,OK,200,387,,2026-05-08T07:47:20.221Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/retention-rates/,200,OK,200,275,,2026-05-08T07:47:21.409Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/student-rights-and-responsibilities/,200,OK,200,429,,2026-05-08T07:47:22.485Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/transcripts/,200,OK,200,279,,2026-05-08T07:47:23.715Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/transfer-and-transient-student-information/,200,OK,200,379,,2026-05-08T07:47:24.796Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/transfer-credit-policies-and-articulation-agreements/,200,OK,200,284,,2026-05-08T07:47:25.976Z
https://findlayedu.wpenginepowered.com/about/offices/registrar/transient-coursework/,200,OK,200,407,,2026-05-08T07:47:27.061Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/,200,OK,200,274,,2026-05-08T07:47:28.270Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/alumni-community/,200,OK,200,275,,2026-05-08T07:47:29.345Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/article-request-form/,200,OK,200,377,,2026-05-08T07:47:30.422Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/book-request-form/,200,OK,200,284,,2026-05-08T07:47:31.600Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/borrowing-library-materials/,200,OK,200,2826,,2026-05-08T07:47:32.684Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/current-students/,200,OK,200,328,,2026-05-08T07:47:36.311Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/computers-technology/,200,OK,200,357,,2026-05-08T07:47:37.440Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/find-articles/,200,OK,200,290,,2026-05-08T07:47:38.597Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/find-books/,200,OK,200,274,,2026-05-08T07:47:39.688Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/group-study-room-policy/,200,OK,200,280,,2026-05-08T07:47:40.763Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/hours/,200,OK,200,321,,2026-05-08T07:47:41.844Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/information-literacy-instruction/,200,OK,200,278,,2026-05-08T07:47:42.965Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/libraries-collections/,200,OK,200,373,,2026-05-08T07:47:44.044Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/library-instruction-request-form/,200,OK,200,283,,2026-05-08T07:47:45.219Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/request-research-appointment-form/,200,OK,200,274,,2026-05-08T07:47:46.303Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/requesting-articles-books-policy/,200,OK,200,286,,2026-05-08T07:47:47.379Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/research-help/,200,OK,200,355,,2026-05-08T07:47:48.466Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/study-spaces/,200,OK,200,324,,2026-05-08T07:47:49.623Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/teacher-resource-center/,200,OK,200,274,,2026-05-08T07:47:50.749Z
https://findlayedu.wpenginepowered.com/academics/shafer-library/university-archives/,200,OK,200,376,,2026-05-08T07:47:51.824Z
https://findlayedu.wpenginepowered.com/academics/symposium/committee/,200,OK,200,330,,2026-05-08T07:47:53.001Z
https://findlayedu.wpenginepowered.com/academics/academic-experience/symposium/,200,OK,301→200,1164,,2026-05-08T07:47:54.132Z
https://findlayedu.wpenginepowered.com/academics/writing-center/,200,OK,200,273,,2026-05-08T07:47:56.098Z
https://findlayedu.wpenginepowered.com/admissions-aid/families/homecoming/,200,OK,200,353,,2026-05-08T07:47:57.172Z
https://findlayedu.wpenginepowered.com/about/offices/business-affairs/,200,OK,200,326,,2026-05-08T07:47:58.326Z
https://findlayedu.wpenginepowered.com/about/offices/business-services/,200,OK,200,286,,2026-05-08T07:47:59.453Z
https://findlayedu.wpenginepowered.com/about/offices/facilities-services/,200,OK,200,384,,2026-05-08T07:48:00.540Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/,200,OK,200,275,,2026-05-08T07:48:01.725Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/employee-recognition/,200,OK,200,390,,2026-05-08T07:48:02.800Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/employee-resources/,200,OK,200,394,,2026-05-08T07:48:03.991Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/fringe-benefits/,200,OK,200,361,,2026-05-08T07:48:05.186Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/open-positions/,200,OK,200,393,,2026-05-08T07:48:06.349Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/,200,OK,200,396,,2026-05-08T07:48:07.543Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/federalworkstudy/,200,OK,200,393,,2026-05-08T07:48:08.740Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/student-employee-of-the-year/,200,OK,200,422,,2026-05-08T07:48:09.935Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/student-employment-faq/,200,OK,200,396,,2026-05-08T07:48:11.158Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/student-employment-job-fair/,200,OK,200,280,,2026-05-08T07:48:12.355Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/student-employment-week/,200,OK,200,388,,2026-05-08T07:48:13.436Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/supervisor-of-the-year/,200,OK,200,407,,2026-05-08T07:48:14.626Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/tuition-exchange-program/,200,OK,200,437,,2026-05-08T07:48:15.834Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/tuition-remission-application/,200,OK,200,449,,2026-05-08T07:48:17.072Z
https://findlayedu.wpenginepowered.com/about/offices/human-resources/student-employment/uf-partners/,200,OK,200,504,,2026-05-08T07:48:18.322Z
https://findlayedu.wpenginepowered.com/about/offices/postal-services/,200,OK,200,426,,2026-05-08T07:48:19.627Z
https://findlayedu.wpenginepowered.com/about/offices/postal-services/addressing-mail-to-your-students/,200,OK,200,426,,2026-05-08T07:48:20.854Z
https://findlayedu.wpenginepowered.com/about/offices/print-services/,200,OK,200,430,,2026-05-08T07:48:22.081Z
https://findlayedu.wpenginepowered.com/about/offices/print-services/list-of-services/,200,OK,200,428,,2026-05-08T07:48:23.312Z
https://findlayedu.wpenginepowered.com/about/offices/print-services/poster-request/,200,OK,200,395,,2026-05-08T07:48:24.541Z
https://findlayedu.wpenginepowered.com/about/offices/bookstore/,200,OK,200,299,,2026-05-08T07:48:25.737Z
https://findlayedu.wpenginepowered.com/about/offices/bookstore/oiler-day-one/,200,OK,200,280,,2026-05-08T07:48:26.837Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/,200,OK,200,429,,2026-05-08T07:48:27.918Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/graduate-charges/,200,OK,200,353,,2026-05-08T07:48:29.148Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/housing-and-food-rates/,200,OK,200,501,,2026-05-08T07:48:30.303Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/how-to-pay/,200,OK,200,402,,2026-05-08T07:48:31.606Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/payment-plans/,200,OK,200,389,,2026-05-08T07:48:32.809Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/professional-programs-tuition/,200,OK,200,492,,2026-05-08T07:48:33.999Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/tuition-adjustments-refund/,200,OK,200,328,,2026-05-08T07:48:35.292Z
https://findlayedu.wpenginepowered.com/about/offices/student-accounts/undergraduate-charges/,200,OK,200,290,,2026-05-08T07:48:36.422Z
https://findlayedu.wpenginepowered.com/about/offices/its/,200,OK,200,356,,2026-05-08T07:48:37.514Z
https://findlayedu.wpenginepowered.com/about/offices/its/computer-recommendations/,200,OK,200,380,,2026-05-08T07:48:38.671Z
https://findlayedu.wpenginepowered.com/about/offices/its/mfafaq/,200,OK,200,304,,2026-05-08T07:48:39.852Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/,200,OK,200,293,,2026-05-08T07:48:40.957Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/accommodation-policies/,200,OK,200,325,,2026-05-08T07:48:42.051Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/faq/,200,OK,200,289,,2026-05-08T07:48:43.178Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/parents/,200,OK,200,987,,2026-05-08T07:48:44.268Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/services/,200,OK,200,313,,2026-05-08T07:48:46.056Z
https://findlayedu.wpenginepowered.com/about/offices/accessibility/testing-center/,200,OK,200,298,,2026-05-08T07:48:47.170Z
https://findlayedu.wpenginepowered.com/about/offices/leadership-development/,200,OK,200,358,,2026-05-08T07:48:48.269Z
https://findlayedu.wpenginepowered.com/campus-life/campus-ministries/,200,OK,200,281,,2026-05-08T07:48:49.428Z
https://findlayedu.wpenginepowered.com/campus-life/campus-ministries/the-well/,200,OK,200,470,,2026-05-08T07:48:50.513Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/,200,OK,200,328,,2026-05-08T07:48:51.785Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/confidential-resources/,200,OK,200,410,,2026-05-08T07:48:52.914Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/education-and-outreach/,200,OK,200,450,,2026-05-08T07:48:54.125Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/employee-resources/,200,OK,200,384,,2026-05-08T07:48:55.377Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/know-your-rights/,200,OK,200,404,,2026-05-08T07:48:56.562Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/lgbt-initiatives/,200,OK,200,582,,2026-05-08T07:48:57.768Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/lgbt-initiatives/lgbt-links/,200,OK,200,431,,2026-05-08T07:48:59.151Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/lgbt-initiatives/safe-zone-allies/,200,OK,200,385,,2026-05-08T07:49:00.382Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/lgbtq-resources/,200,OK,200,471,,2026-05-08T07:49:01.568Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/make-a-report/,200,OK,200,425,,2026-05-08T07:49:02.840Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/minors-on-campus/,200,OK,200,875,,2026-05-08T07:49:04.068Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/mission/,200,OK,200,407,,2026-05-08T07:49:05.743Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/non-discrimination/,200,OK,200,311,,2026-05-08T07:49:06.952Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/pregnancy-and-parenting/,200,OK,200,527,,2026-05-08T07:49:08.064Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/religious-accommodation/,200,OK,200,396,,2026-05-08T07:49:09.392Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/report/,200,OK,200,393,,2026-05-08T07:49:10.588Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/serious-misconduct-disclosure/,200,OK,200,273,,2026-05-08T07:49:11.782Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/team-training-material/,200,OK,200,403,,2026-05-08T07:49:12.857Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/title_ix_coordinator/,200,OK,200,469,,2026-05-08T07:49:14.060Z
https://findlayedu.wpenginepowered.com/about/offices/civil-rights/title-ix-policy/,200,OK,200,401,,2026-05-08T07:49:15.330Z
https://findlayedu.wpenginepowered.com/campus-life/counseling/,200,OK,200,352,,2026-05-08T07:49:16.532Z
https://findlayedu.wpenginepowered.com/campus-life/counseling/in-an-emergency/,200,OK,200,317,,2026-05-08T07:49:17.687Z
https://findlayedu.wpenginepowered.com/campus-life/counseling/services/,200,OK,200,436,,2026-05-08T07:49:18.804Z
https://findlayedu.wpenginepowered.com/campus-life/dining/,200,OK,200,341,,2026-05-08T07:49:20.042Z
https://findlayedu.wpenginepowered.com/campus-life/dining/catering-office/,200,OK,200,284,,2026-05-08T07:49:21.185Z
https://findlayedu.wpenginepowered.com/campus-life/dining/frequently-asked-questions/,200,OK,200,458,,2026-05-08T07:49:22.270Z
https://findlayedu.wpenginepowered.com/campus-life/dining/helping-hands/,200,OK,200,321,,2026-05-08T07:49:23.530Z
https://findlayedu.wpenginepowered.com/campus-life/dining/helping-hands-history/,200,OK,200,423,,2026-05-08T07:49:24.653Z
https://findlayedu.wpenginepowered.com/campus-life/dining/helping-hands-sponsors/,200,OK,200,445,,2026-05-08T07:49:25.877Z
https://findlayedu.wpenginepowered.com/campus-life/dining/mobile-order/,200,OK,200,412,,2026-05-08T07:49:27.123Z
https://findlayedu.wpenginepowered.com/campus-life/dining/nutrition/,200,OK,200,325,,2026-05-08T07:49:28.336Z
https://findlayedu.wpenginepowered.com/campus-life/dining/off-campus-dining/,200,OK,200,429,,2026-05-08T07:49:29.462Z
https://findlayedu.wpenginepowered.com/campus-life/dining/on-campus-dining/,200,OK,200,426,,2026-05-08T07:49:30.692Z
https://findlayedu.wpenginepowered.com/campus-life/dining/resident-dining-plans/,200,OK,200,276,,2026-05-08T07:49:31.920Z
https://findlayedu.wpenginepowered.com/campus-life/health-services/community-health-resources/,200,OK,200,386,,2026-05-08T07:49:32.997Z
https://findlayedu.wpenginepowered.com/campus-life/health-services/recommended-immunizations/,200,OK,200,279,,2026-05-08T07:49:34.184Z
https://findlayedu.wpenginepowered.com/campus-life/health-services/services/,200,OK,200,385,,2026-05-08T07:49:35.265Z
https://findlayedu.wpenginepowered.com/campus-life/housing/,200,OK,200,282,,2026-05-08T07:49:36.451Z
https://findlayedu.wpenginepowered.com/campus-life/housing/apartment-style-housing/,200,OK,200,343,,2026-05-08T07:49:37.534Z
https://findlayedu.wpenginepowered.com/campus-life/housing/bare-residence-hall/,200,OK,200,426,,2026-05-08T07:49:38.679Z
https://findlayedu.wpenginepowered.com/campus-life/housing/become-an-ra/,200,OK,200,384,,2026-05-08T07:49:39.907Z
https://findlayedu.wpenginepowered.com/campus-life/housing/deming-residence-hall/,200,OK,200,389,,2026-05-08T07:49:41.092Z
https://findlayedu.wpenginepowered.com/campus-life/housing/derrick-square/,200,OK,200,386,,2026-05-08T07:49:42.283Z
https://findlayedu.wpenginepowered.com/campus-life/housing/fox-residence-hall/,200,OK,200,446,,2026-05-08T07:49:43.470Z
https://findlayedu.wpenginepowered.com/campus-life/housing/faq/,200,OK,200,402,,2026-05-08T07:49:44.718Z
https://findlayedu.wpenginepowered.com/campus-life/housing/group-housing/,200,OK,200,383,,2026-05-08T07:49:45.921Z
https://findlayedu.wpenginepowered.com/campus-life/housing/lovett-residence-hall/,200,OK,200,417,,2026-05-08T07:49:47.106Z
https://findlayedu.wpenginepowered.com/campus-life/housing/morey-residence-hall/,200,OK,200,393,,2026-05-08T07:49:48.324Z
https://findlayedu.wpenginepowered.com/campus-life/housing/myers-residence-hall/,200,OK,200,379,,2026-05-08T07:49:49.519Z
https://findlayedu.wpenginepowered.com/campus-life/housing/oiler-pointe/,200,OK,200,381,,2026-05-08T07:49:50.699Z
https://findlayedu.wpenginepowered.com/campus-life/housing/residence-halls/,200,OK,200,408,,2026-05-08T07:49:51.881Z
https://findlayedu.wpenginepowered.com/campus-life/housing/cottages/,200,OK,200,426,,2026-05-08T07:49:53.091Z
https://findlayedu.wpenginepowered.com/campus-life/housing/haven-residence-hall/,200,OK,200,374,,2026-05-08T07:49:54.318Z
https://findlayedu.wpenginepowered.com/campus-life/housing/townhouses/,200,OK,200,403,,2026-05-08T07:49:55.493Z
https://findlayedu.wpenginepowered.com/campus-life/housing/village-residence-hall/,200,OK,200,386,,2026-05-08T07:49:56.698Z
https://findlayedu.wpenginepowered.com/campus-life/housing/what-to-bring-to-the-residence-halls/,200,OK,200,283,,2026-05-08T07:49:57.885Z
https://findlayedu.wpenginepowered.com/campus-life/careers/,200,OK,200,271,,2026-05-08T07:49:58.970Z
https://findlayedu.wpenginepowered.com/campus-life/careers/alumni/,200,OK,200,275,,2026-05-08T07:50:00.042Z
https://findlayedu.wpenginepowered.com/campus-life/careers/employers/,200,OK,200,411,,2026-05-08T07:50:01.119Z
https://findlayedu.wpenginepowered.com/campus-life/careers/graduate-students/,200,OK,200,428,,2026-05-08T07:50:02.332Z
https://findlayedu.wpenginepowered.com/campus-life/careers/international-student/,200,OK,200,427,,2026-05-08T07:50:03.562Z
https://findlayedu.wpenginepowered.com/campus-life/careers/internship-listing/,200,OK,200,383,,2026-05-08T07:50:04.791Z
https://findlayedu.wpenginepowered.com/campus-life/careers/internships/,200,OK,200,498,,2026-05-08T07:50:05.975Z
https://findlayedu.wpenginepowered.com/campus-life/careers/job-listing/,200,OK,200,391,,2026-05-08T07:50:07.275Z
https://findlayedu.wpenginepowered.com/campus-life/careers/outcomes-survey/,200,OK,200,283,,2026-05-08T07:50:08.467Z
https://findlayedu.wpenginepowered.com/campus-life/careers/resources/,200,OK,200,480,,2026-05-08T07:50:09.551Z
https://findlayedu.wpenginepowered.com/campus-life/oiler-success-center/academic-advisor-award/,200,OK,200,393,,2026-05-08T07:50:10.836Z
https://findlayedu.wpenginepowered.com/campus-life/student-support/oiler-success-center/career-planning-and-undeclared-major-advising/,200,OK,301→200,1276,,2026-05-08T07:50:12.030Z
https://findlayedu.wpenginepowered.com/campus-life/student-support/oiler-success-center/starfish/,200,OK,301→200,735,,2026-05-08T07:50:14.107Z
https://findlayedu.wpenginepowered.com/campus-life/advising/,200,OK,200,269,,2026-05-08T07:50:15.644Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/,200,OK,200,420,,2026-05-08T07:50:16.714Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/cardio-center/,200,OK,200,287,,2026-05-08T07:50:17.935Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/cardio-center-hours/,200,OK,200,383,,2026-05-08T07:50:19.022Z
https://findlayedu.wpenginepowered.com/campus-life/recreation/club-sports/,200,OK,200,272,,2026-05-08T07:50:20.206Z
